3511, 11
3210, 14
2934, 16
2683, 20
2453, 24
2192, 31
1960, 37
1713, 44
1566, 56
1400, 67
1197, 82
1070, 93
956, 107
836, 127
747, 139
639, 166
558, 189
488, 211
408, 236
364, 258
326, 282
285, 308
238, 337
208, 368
182, 403
152, 431
127, 471
106, 504
87, 552
74, 578
62, 618
52, 662
43, 693
36, 726
30, 760
25, 814
21, 834
18, 874
14, 915
11, 960
9, 983
8, 1008
6, 1056
5, 1108
4, 1160
3, 1191
2, 1221
2, 1281
1, 1344
1, 1349
