747, 10
698, 12
639, 14
584,17
534,22
477,27
408,35
364,43
326,53
285,64
255,75
233,92
199,107
174,127
152,142
127,170
111,194
93,221
78,242
65,283
54,316
45,346
39,378
32,414
26,453
22,484
18,519
14,568
12,594
9,637
8,697
6,747
5,765
4,819
4,840
3,860
3,900
2,942
2,987
2,1012
1,1037
1,1086
