2453, 11
2242, 14
2050, 17
1832, 20
1638, 25
1531, 29
1400, 34
1309, 41
1170, 49
1046, 58
956, 66
836, 79
764, 90
668, 105
584, 122
488, 140
446, 163
373, 190
312, 217
285, 237
249, 259
218, 284
190, 310
166, 339
139, 371
124, 396
106, 424
89, 464
78, 485
65, 531
52, 556
42, 609
36, 637
30, 682
25, 699
19, 749
16, 802
13, 840
11, 880
9, 922
7, 966
6, 990
5, 1015
4, 1063
4, 1089
3, 1117
2, 1170
2, 1200
1, 1231
1, 1290
1, 1293
