30, 1.35
29, 1.34
28, 1.39
27, 1.43
26, 1.47
25, 1.54
24, 1.59
23, 1.64
22, 1.69
21, 1.74
20, 1.79
19, 1.87
18, 1.95
17, 2.03
16, 2.1
15, 2.28
14, 2.35
13, 2.42
12, 2.49
11, 2.56
10, 2.6
9, 2.8
8, 3.1
7, 3.23
6, 3.4
5, 3.6
4.5, 3.74
4, 3.89
3.5, 4.0
3, 4.1
2.5, 4.32
2, 44
0.9, 4.48
0.8, 4.56
0.7, 4.62
0.6, 47
0.5, 4.75
0.4, 48
0.3, 4.82
0.2, 4.82
0.1, 4.82
