30, 1.1
29, 1.13
28, 1.16
27, 1.19
26, 1.23
25, 1.25
24, 1.28
23, 1.32
22, 1.35
21, 1.38
20, 1.4
19, 1.45
18, 1.5
17, 1.55
16, 1.6
15, 1.65
14, 1.7
13, 1.75
12, 1.8
11, 1.85
10, 1.9
9, 1.97
8, 2.04
7, 2.12
6, 2.19
5, 2.25
4.5, 23
4, 2.35
3.5, 24
3, 2.45
2.5, 25
2, 2.55
0.9, 2.56
0.8, 2.57
0.7, 2.58
0.6, 2.59
0.5, 2.6
0.4, 2.61
0.3, 2.62
0.2, 2.62
0.1, 2.63
