30, 1.2
29, 1.25
28, 1.3
27, 1.35
26, 1.4
25, 1.45
24, 1.5
23, 1.55
22, 1.6
21, 1.65
20, 1.7
19, 1.78
18, 1.86
17, 1.94
16, 2.02
15, 2.1
14, 2.18
13, 2.26
12, 2.34
11, 2.42
10, 2.5
9, 2.67
8, 2.85
7, 3.03
6, 3.21
5, 3.4
4.5, 3.55
4, 3.7
3.5, 3.85
3, 4.0
2.5, 4.15
2, 4.3
0.9, 4.35
0.8, 4.4
0.7, 4.45
0.6, 4.5
0.5, 4.55
0.4, 4.6
0.3, 4.65
0.2, 4.7
0.1, 4.8
