1400, 11
1197, 14
1309, 13
1094, 17
1000, 20
914, 24
817, 30
747, 37
668, 45
584, 52
522, 64
446, 80
390, 99
341, 118
285, 135
373, 108
305, 129
249, 154
218, 176
190, 196
166, 219
139, 256
152, 235
121, 286
102, 313
87, 342
74, 374
65, 409
54, 447
45, 479
38, 513
33, 536
28, 574
23, 615
19, 644
16, 689
13, 706
11, 756
9, 810
7, 830
6, 850
5, 890
4, 933
4, 977
3, 1002
2, 1027
2, 1077
2, 1128
1, 1131
1, 1135
